id,label,description,x,y,weight,cluster
4841,lab chip,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>LAB ON A CHIP</TD></TR><TR><TD>Subject category:</TD><TD>BIOCHEMICAL RESEARCH METHODS<BR>CHEMISTRY, MULTIDISCIPLINARY<BR>NANOSCIENCE & NANOTECHNOLOGY</TD></TR></TABLE>",13.019689,-25.181973,152.800000,13
4842,microch act,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>MICROCHIMICA ACTA</TD></TR><TR><TD>Subject category:</TD><TD>CHEMISTRY, ANALYTICAL</TD></TR></TABLE>",-9.225416,-16.504530,55.495000,2
4843,mol canc th,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>MOLECULAR CANCER THERAPEUTICS</TD></TR><TR><TD>Subject category:</TD><TD>ONCOLOGY</TD></TR></TABLE>",-19.494511,7.738917,167.220000,15
4844,nat rev d d,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>NATURE REVIEWS DRUG DISCOVERY</TD></TR><TR><TD>Subject category:</TD><TD>BIOTECHNOLOGY & APPLIED MICROBIOLOGY<BR>PHARMACOLOGY & PHARMACY</TD></TR></TABLE>",-14.612745,2.433042,267.120000,15
4845,respirology,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>RESPIROLOGY</TD></TR><TR><TD>Subject category:</TD><TD>RESPIRATORY SYSTEM</TD></TR></TABLE>",-11.531232,25.888670,42.308000,10
4846,adv geom,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>ADVANCES IN GEOMETRY</TD></TR><TR><TD>Subject category:</TD><TD>MATHEMATICS</TD></TR></TABLE>",45.994258,-17.824110,28.388000,8
4847,bmc bioinfo,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>BMC BIOINFORMATICS</TD></TR><TR><TD>Subject category:</TD><TD>BIOCHEMICAL RESEARCH METHODS<BR>BIOTECHNOLOGY & APPLIED MICROBIOLOGY<BR>MATHEMATICAL & COMPUTATIONAL BIOLOGY</TD></TR></TABLE>",-19.310401,2.353466,190.480000,11
4848,bmc genomic,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>BMC GENOMICS</TD></TR><TR><TD>Subject category:</TD><TD>BIOTECHNOLOGY & APPLIED MICROBIOLOGY<BR>GENETICS & HEREDITY</TD></TR></TABLE>",-19.551755,2.856504,95.709000,11
4849,canc biol t,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>CANCER BIOLOGY & THERAPY</TD></TR><TR><TD>Subject category:</TD><TD>ONCOLOGY</TD></TR></TABLE>",-19.204334,7.746351,67.788000,15
4850,comp bioc a,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>BIOCHEMISTRY & MOLECULAR BIOLOGY<BR>PHYSIOLOGY<BR>ZOOLOGY</TD></TR></TABLE>",-39.716001,-22.709797,81.612000,14
4851,curr op d d,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>CURRENT OPINION IN DRUG DISCOVERY & DEVELOPMENT</TD></TR><TR><TD>Subject category:</TD><TD>PHARMACOLOGY & PHARMACY</TD></TR></TABLE>",-13.972121,1.775657,44.507000,6
4852,curr top m,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>CURRENT TOPICS IN MEDICINAL CHEMISTRY</TD></TR><TR><TD>Subject category:</TD><TD>CHEMISTRY, MEDICINAL</TD></TR></TABLE>",-13.893378,1.969757,75.860000,6
4853,dalton t,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>DALTON TRANSACTIONS</TD></TR><TR><TD>Subject category:</TD><TD>CHEMISTRY, INORGANIC & NUCLEAR</TD></TR></TABLE>",0.351562,-17.922819,359.970000,6
4854,earthq spec,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>EARTHQUAKE SPECTRA</TD></TR><TR><TD>Subject category:</TD><TD>ENGINEERING, CIVIL<BR>ENGINEERING, GEOLOGICAL</TD></TR></TABLE>",31.985557,-36.832507,48.993000,8
4855,eur j pain,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>EUROPEAN JOURNAL OF PAIN</TD></TR><TR><TD>Subject category:</TD><TD>ANESTHESIOLOGY<BR>CLINICAL NEUROLOGY<BR>NEUROSCIENCES</TD></TR></TABLE>",-0.568132,34.440819,48.198000,1
4856,inj prev,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>INJURY PREVENTION</TD></TR><TR><TD>Subject category:</TD><TD>PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH</TD></TR></TABLE>",-1.909945,26.163044,53.223000,1
4857,j appl ent,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF APPLIED ENTOMOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>ENTOMOLOGY</TD></TR></TABLE>",-38.291420,-15.994670,39.748000,14
4858,j econ geog,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF ECONOMIC GEOGRAPHY</TD></TR><TR><TD>Subject category:</TD><TD>ECONOMICS<BR>GEOGRAPHY</TD></TR></TABLE>",40.918968,14.273008,34.568000,3
4859,j phytopath,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF PHYTOPATHOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>PLANT SCIENCES</TD></TR></TABLE>",-30.675434,-12.203305,50.645000,14
4860,liver int,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>LIVER INTERNATIONAL</TD></TR><TR><TD>Subject category:</TD><TD>GASTROENTEROLOGY & HEPATOLOGY</TD></TR></TABLE>",-21.379735,26.567605,49.297000,12
4861,microsyst t,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>MICROSYSTEM TECHNOLOGIES-MICRO-AND NANOSYSTEMS-INFORMATION STORAGE AND PROCESSING SYSTEMS</TD></TR><TR><TD>Subject category:</TD><TD>ENGINEERING, ELECTRICAL & ELECTRONIC<BR>MATERIALS SCIENCE, MULTIDISCIPLINARY<BR>NANOSCIENCE & NANOTECHNOLOGY<BR>PHYSICS, APPLIED</TD></TR></TABLE>",14.115403,-25.113622,46.573000,5
4862,mol cell p,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>MOLECULAR & CELLULAR PROTEOMICS</TD></TR><TR><TD>Subject category:</TD><TD>BIOCHEMICAL RESEARCH METHODS</TD></TR></TABLE>",-16.724299,2.984306,178.180000,11
4863,nat mater,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>NATURE MATERIALS</TD></TR><TR><TD>Subject category:</TD><TD>CHEMISTRY, PHYSICAL<BR>MATERIALS SCIENCE, MULTIDISCIPLINARY<BR>PHYSICS, APPLIED<BR>PHYSICS, CONDENSED MATTER</TD></TR></TABLE>",11.309789,-29.522613,591.810000,5
4864,nat rev can,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>NATURE REVIEWS CANCER</TD></TR><TR><TD>Subject category:</TD><TD>ONCOLOGY</TD></TR></TABLE>",-19.412185,7.048387,426.690000,15
4865,nat rev imm,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>NATURE REVIEWS IMMUNOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>IMMUNOLOGY</TD></TR></TABLE>",-22.997310,13.346257,324.080000,15
4866,org biomol,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>ORGANIC & BIOMOLECULAR CHEMISTRY</TD></TR><TR><TD>Subject category:</TD><TD>CHEMISTRY, ORGANIC</TD></TR></TABLE>",-0.740017,-15.197579,280.760000,6
4867,org electro,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>ORGANIC ELECTRONICS</TD></TR><TR><TD>Subject category:</TD><TD>MATERIALS SCIENCE, MULTIDISCIPLINARY<BR>PHYSICS, APPLIED</TD></TR></TABLE>",11.665136,-29.556743,35.954000,5
4868,sci china a,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>SCIENCE IN CHINA SERIES A-MATHEMATICS</TD></TR><TR><TD>Subject category:</TD><TD>MATHEMATICS<BR>MATHEMATICS, APPLIED</TD></TR></TABLE>",45.704276,-17.906597,44.506000,8
4869,steel res i,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>STEEL RESEARCH INTERNATIONAL</TD></TR><TR><TD>Subject category:</TD><TD>METALLURGY & METALLURGICAL ENGINEERING</TD></TR></TABLE>",9.430012,-35.850663,36.886000,5
4870,aging cell,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>AGING CELL</TD></TR><TR><TD>Subject category:</TD><TD>CELL BIOLOGY<BR>GERIATRICS & GERONTOLOGY</TD></TR></TABLE>",-17.438555,6.362689,32.961000,15
4871,am j med a,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>AMERICAN JOURNAL OF MEDICAL GENETICS PART A</TD></TR><TR><TD>Subject category:</TD><TD>GENETICS & HEREDITY</TD></TR></TABLE>",-15.130950,19.067418,202.630000,15
4872,am j med b,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>AMERICAN JOURNAL OF MEDICAL GENETICS PART B-NEUROPSYCHIATRIC GENETICS</TD></TR><TR><TD>Subject category:</TD><TD>GENETICS & HEREDITY<BR>PSYCHIATRY</TD></TR></TABLE>",12.313688,30.273969,66.209000,4
4873,anat rec a,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>ANATOMICAL RECORD PART A-DISCOVERIES IN MOLECULAR CELLULAR AND EVOLUTIONARY BIOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>ANATOMY & MORPHOLOGY</TD></TR></TABLE>",-16.888629,12.497348,46.970000,7
4874,arthr res t,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>ARTHRITIS RESEARCH & THERAPY</TD></TR><TR><TD>Subject category:</TD><TD>RHEUMATOLOGY</TD></TR></TABLE>",-19.855551,18.619465,90.420000,15
4875,biostatisti,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>BIOSTATISTICS</TD></TR><TR><TD>Subject category:</TD><TD>MATHEMATICAL & COMPUTATIONAL BIOLOGY<BR>STATISTICS & PROBABILITY</TD></TR></TABLE>",-18.911464,3.259688,53.956000,3
4876,cancer sci,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>CANCER SCIENCE</TD></TR><TR><TD>Subject category:</TD><TD>ONCOLOGY</TD></TR></TABLE>",-18.931929,7.460158,86.683000,15
4877,curr mol me,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>CURRENT MOLECULAR MEDICINE</TD></TR><TR><TD>Subject category:</TD><TD>MEDICINE, RESEARCH & EXPERIMENTAL</TD></TR></TABLE>",-18.122344,6.880082,43.800000,15
4878,cytometry a,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>CYTOMETRY PART A</TD></TR><TR><TD>Subject category:</TD><TD>BIOCHEMICAL RESEARCH METHODS<BR>CELL BIOLOGY</TD></TR></TABLE>",-18.189550,7.853691,49.363000,15
4879,genome biol,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>GENOME BIOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>BIOTECHNOLOGY & APPLIED MICROBIOLOGY<BR>GENETICS & HEREDITY</TD></TR></TABLE>",-18.921677,2.962383,156.880000,11
4880,ieee nano,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>IEEE TRANSACTIONS ON NANOTECHNOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>ENGINEERING, ELECTRICAL & ELECTRONIC<BR>MATERIALS SCIENCE, MULTIDISCIPLINARY<BR>NANOSCIENCE & NANOTECHNOLOGY<BR>PHYSICS, APPLIED</TD></TR></TABLE>",12.791222,-28.968483,83.014000,5
4881,ieee wirel,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>IEEE TRANSACTIONS ON WIRELESS COMMUNICATIONS</TD></TR><TR><TD>Subject category:</TD><TD>ENGINEERING, ELECTRICAL & ELECTRONIC<BR>TELECOMMUNICATIONS</TD></TR></TABLE>",25.697094,-7.473417,260.400000,9
4882,j biomed a,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART A</TD></TR><TR><TD>Subject category:</TD><TD>ENGINEERING, BIOMEDICAL<BR>MATERIALS SCIENCE, BIOMATERIALS</TD></TR></TABLE>",0.171392,-4.759556,191.880000,13
4883,j biomed b,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART B-APPLIED BIOMATERIALS</TD></TR><TR><TD>Subject category:</TD><TD>ENGINEERING, BIOMEDICAL<BR>MATERIALS SCIENCE, BIOMATERIALS</TD></TR></TABLE>",0.154340,-4.746154,75.235000,7
4884,j pharma sc,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF PHARMACOLOGICAL SCIENCES</TD></TR><TR><TD>Subject category:</TD><TD>PHARMACOLOGY & PHARMACY</TD></TR></TABLE>",-12.780624,3.763818,64.985000,10
4885,j thromb ha,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF THROMBOSIS AND HAEMOSTASIS</TD></TR><TR><TD>Subject category:</TD><TD>HEMATOLOGY<BR>PERIPHERAL VASCULAR DISEASE</TD></TR></TABLE>",-23.126820,21.234579,199.820000,10
4886,j vac sci a,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF VACUUM SCIENCE & TECHNOLOGY A</TD></TR><TR><TD>Subject category:</TD><TD>MATERIALS SCIENCE, COATINGS & FILMS<BR>PHYSICS, APPLIED</TD></TR></TABLE>",12.299654,-29.906074,140.410000,5
4887,mol canc r,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>MOLECULAR CANCER RESEARCH</TD></TR><TR><TD>Subject category:</TD><TD>CELL BIOLOGY<BR>ONCOLOGY</TD></TR></TABLE>",-19.180855,6.969420,50.976000,15
4888,philos mag,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>PHILOSOPHICAL MAGAZINE</TD></TR><TR><TD>Subject category:</TD><TD>MATERIALS SCIENCE, MULTIDISCIPLINARY<BR>MECHANICS<BR>METALLURGY & METALLURGICAL ENGINEERING<BR>PHYSICS, APPLIED<BR>PHYSICS, CONDENSED MATTER</TD></TR></TABLE>",9.697553,-35.818382,138.790000,5
4889,sensors,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>SENSORS</TD></TR><TR><TD>Subject category:</TD><TD>CHEMISTRY, ANALYTICAL<BR>ELECTROCHEMISTRY<BR>INSTRUMENTS & INSTRUMENTATION</TD></TR></TABLE>",16.381144,-25.694386,37.035000,13
4890,aids behav,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>AIDS AND BEHAVIOR</TD></TR><TR><TD>Subject category:</TD><TD>PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH<BR>SOCIAL SCIENCES, BIOMEDICAL</TD></TR></TABLE>",1.314902,23.676243,35.664000,1
4891,birth def a,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>BIRTH DEFECTS RESEARCH PART A-CLINICAL AND MOLECULAR TERATOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>DEVELOPMENTAL BIOLOGY<BR>TOXICOLOGY</TD></TR></TABLE>",-14.878115,19.037854,37.605000,1
4892,bmc microbi,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>BMC MICROBIOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>MICROBIOLOGY</TD></TR></TABLE>",-22.505010,-1.999134,34.815000,11
4893,cns spectr,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>CNS SPECTRUMS</TD></TR><TR><TD>Subject category:</TD><TD>CLINICAL NEUROLOGY<BR>PSYCHIATRY</TD></TR></TABLE>",12.887301,30.941947,34.696000,1
4894,c r palevol,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>COMPTES RENDUS PALEVOL</TD></TR><TR><TD>Subject category:</TD><TD>PALEONTOLOGY</TD></TR></TABLE>",-24.031091,-45.685996,35.163000,9
4895,expert op p,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>EXPERT OPINION ON PHARMACOTHERAPY</TD></TR><TR><TD>Subject category:</TD><TD>PHARMACOLOGY & PHARMACY</TD></TR></TABLE>",-4.309309,25.921272,60.972000,12
4896,gene expr p,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>GENE EXPRESSION PATTERNS</TD></TR><TR><TD>Subject category:</TD><TD>DEVELOPMENTAL BIOLOGY<BR>GENETICS & HEREDITY</TD></TR></TABLE>",-19.755438,4.810983,29.508000,15
4897,int j aut t,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>INTERNATIONAL JOURNAL OF AUTOMOTIVE TECHNOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>ENGINEERING, MECHANICAL<BR>TRANSPORTATION SCIENCE & TECHNOLOGY</TD></TR></TABLE>",26.353459,-22.104007,41.062000,8
4898,j sci compu,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF SCIENTIFIC COMPUTING</TD></TR><TR><TD>Subject category:</TD><TD>MATHEMATICS, APPLIED</TD></TR></TABLE>",38.355747,-22.785323,30.391000,8
4899,malar j,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>MALARIA JOURNAL</TD></TR><TR><TD>Subject category:</TD><TD>PARASITOLOGY<BR>TROPICAL MEDICINE</TD></TR></TABLE>",-40.872351,-7.216178,38.265000,12
4900,new carb m,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>NEW CARBON MATERIALS</TD></TR><TR><TD>Subject category:</TD><TD>MATERIALS SCIENCE, MULTIDISCIPLINARY</TD></TR></TABLE>",11.643711,-30.758291,30.399000,13
4901,nicotin t r,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>NICOTINE & TOBACCO RESEARCH</TD></TR><TR><TD>Subject category:</TD><TD>PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH</TD></TR></TABLE>",4.299721,26.123606,63.661000,1
4902,ocean model,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>OCEAN MODELLING</TD></TR><TR><TD>Subject category:</TD><TD>METEOROLOGY & ATMOSPHERIC SCIENCES<BR>OCEANOGRAPHY</TD></TR></TABLE>",-30.101931,-37.428517,32.172000,9
4903,ophthal s l,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>OPHTHALMIC SURGERY LASERS & IMAGING</TD></TR><TR><TD>Subject category:</TD><TD>OPHTHALMOLOGY<BR>SURGERY</TD></TR></TABLE>",-19.560938,53.992409,28.500000,7
4904,paleontol j,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>PALEONTOLOGICAL JOURNAL</TD></TR><TR><TD>Subject category:</TD><TD>PALEONTOLOGY</TD></TR></TABLE>",-24.602366,-45.097357,33.363000,9
4905,qsar comb s,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>QSAR & COMBINATORIAL SCIENCE</TD></TR><TR><TD>Subject category:</TD><TD>CHEMISTRY, MEDICINAL<BR>CHEMISTRY, MULTIDISCIPLINARY<BR>COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS<BR>PHARMACOLOGY & PHARMACY</TD></TR></TABLE>",-13.243225,0.680012,39.426000,6
4906,rev bras ci,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>REVISTA BRASILEIRA DE CIENCIA DO SOLO</TD></TR><TR><TD>Subject category:</TD><TD>SOIL SCIENCE</TD></TR></TABLE>",-21.998565,-23.375424,60.185000,14
4907,tech cancer,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>TECHNOLOGY IN CANCER RESEARCH & TREATMENT</TD></TR><TR><TD>Subject category:</TD><TD>ONCOLOGY</TD></TR></TABLE>",-16.821383,4.385179,30.787000,7
4908,am j clin d,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>AMERICAN JOURNAL OF CLINICAL DERMATOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>DERMATOLOGY</TD></TR></TABLE>",-35.092663,28.802396,35.442000,12
4909,autoimmun r,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>AUTOIMMUNITY REVIEWS</TD></TR><TR><TD>Subject category:</TD><TD>IMMUNOLOGY</TD></TR></TABLE>",-20.441838,18.852685,47.954000,15
4910,env sci pol,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>ENVIRONMENTAL SCIENCE & POLICY</TD></TR><TR><TD>Subject category:</TD><TD>ENVIRONMENTAL SCIENCES</TD></TR></TABLE>",13.111329,-12.637997,36.492000,14
4911,ieee perv c,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>IEEE PERVASIVE COMPUTING</TD></TR><TR><TD>Subject category:</TD><TD>COMPUTER SCIENCE, INFORMATION SYSTEMS<BR>ENGINEERING, ELECTRICAL & ELECTRONIC<BR>TELECOMMUNICATIONS</TD></TR></TABLE>",27.894111,-5.535197,35.309000,9
4912,j cosmo a p,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF COSMOLOGY AND ASTROPARTICLE PHYSICS</TD></TR><TR><TD>Subject category:</TD><TD>ASTRONOMY & ASTROPHYSICS<BR>PHYSICS, PARTICLES & FIELDS</TD></TR></TABLE>",22.802199,-47.794327,48.746000,8
4913,nat prod re,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>NATURAL PRODUCT RESEARCH</TD></TR><TR><TD>Subject category:</TD><TD>CHEMISTRY, APPLIED<BR>CHEMISTRY, MEDICINAL</TD></TR></TABLE>",-12.576601,-10.214182,34.385000,2
4914,qual inq,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>QUALITATIVE INQUIRY</TD></TR><TR><TD>Subject category:</TD><TD>SOCIAL SCIENCES, INTERDISCIPLINARY</TD></TR></TABLE>",34.488781,28.657636,40.583000,3
4915,ann r ec ev,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>ANNUAL REVIEW OF ECOLOGY EVOLUTION AND SYSTEMATICS</TD></TR><TR><TD>Subject category:</TD><TD>ECOLOGY<BR>EVOLUTIONARY BIOLOGY</TD></TR></TABLE>",-36.510421,-23.796852,70.752000,14
4916,bio biopr e,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>BIOTECHNOLOGY AND BIOPROCESS ENGINEERING</TD></TR><TR><TD>Subject category:</TD><TD>BIOTECHNOLOGY & APPLIED MICROBIOLOGY</TD></TR></TABLE>",-17.916480,-11.105458,29.320000,2
4917,bmc evol bi,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>BMC EVOLUTIONARY BIOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>EVOLUTIONARY BIOLOGY<BR>GENETICS & HEREDITY</TD></TR></TABLE>",-19.382357,1.727918,42.849000,11
4918,elect j com,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>ELECTRONIC JOURNAL OF COMBINATORICS</TD></TR><TR><TD>Subject category:</TD><TD>MATHEMATICS<BR>MATHEMATICS, APPLIED</TD></TR></TABLE>",45.656023,-17.110962,39.308000,8
4919,eur j cardi,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>EUROPEAN JOURNAL OF CARDIOVASCULAR PREVENTION & REHABILITATION</TD></TR><TR><TD>Subject category:</TD><TD>CARDIAC & CARDIOVASCULAR SYSTEMS</TD></TR></TABLE>",-2.302724,27.131049,31.498000,10
4920,food sci bi,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>FOOD SCIENCE AND BIOTECHNOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>FOOD SCIENCE & TECHNOLOGY</TD></TR></TABLE>",-17.820472,-11.508288,57.057000,2
4921,geom topol,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>GEOMETRY & TOPOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>MATHEMATICS</TD></TR></TABLE>",48.674797,-22.827573,41.465000,8
4922,ieee sens j,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>IEEE SENSORS JOURNAL</TD></TR><TR><TD>Subject category:</TD><TD>ENGINEERING, ELECTRICAL & ELECTRONIC<BR>INSTRUMENTS & INSTRUMENTATION<BR>PHYSICS, APPLIED</TD></TR></TABLE>",16.174352,-25.691030,85.025000,5
4923,ieee circ-i,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS I-REGULAR PAPERS</TD></TR><TR><TD>Subject category:</TD><TD>ENGINEERING, ELECTRICAL & ELECTRONIC</TD></TR></TABLE>",22.755422,-11.901971,122.860000,9
4924,ieee cir-ii,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS II-EXPRESS BRIEFS</TD></TR><TR><TD>Subject category:</TD><TD>ENGINEERING, ELECTRICAL & ELECTRONIC</TD></TR></TABLE>",22.619009,-11.778338,96.046000,9
4925,ieee devi m,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>IEEE TRANSACTIONS ON DEVICE AND MATERIALS RELIABILITY</TD></TR><TR><TD>Subject category:</TD><TD>ENGINEERING, ELECTRICAL & ELECTRONIC<BR>PHYSICS, APPLIED</TD></TR></TABLE>",13.491834,-28.958395,50.211000,5
4926,int urogyn,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>INTERNATIONAL UROGYNECOLOGY JOURNAL</TD></TR><TR><TD>Subject category:</TD><TD>OBSTETRICS & GYNECOLOGY<BR>UROLOGY & NEPHROLOGY</TD></TR></TABLE>",-15.707583,31.757865,51.043000,12
4927,jpn j a p 2,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JAPANESE JOURNAL OF APPLIED PHYSICS PART 2-LETTERS & EXPRESS LETTERS</TD></TR><TR><TD>Subject category:</TD><TD>PHYSICS, APPLIED</TD></TR></TABLE>",12.338745,-29.794001,209.950000,5
4928,javma-j am,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JAVMA-JOURNAL OF THE AMERICAN VETERINARY MEDICAL ASSOCIATION</TD></TR><TR><TD>Subject category:</TD><TD>VETERINARY SCIENCES</TD></TR></TABLE>",-43.349324,7.083273,110.820000,12
4929,j tox e h a,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART A-CURRENT ISSUES</TD></TR><TR><TD>Subject category:</TD><TD>ENVIRONMENTAL SCIENCES<BR>PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH<BR>TOXICOLOGY</TD></TR></TABLE>",-3.617972,2.571487,32.559000,2
4930,nat rev mic,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>NATURE REVIEWS MICROBIOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>MICROBIOLOGY</TD></TR></TABLE>",-22.530019,-2.059592,144.570000,11
4931,nat str m b,"<TABLE VALIGN='top'><TR><TD>Journal name:</TD><TD>NATURE STRUCTURAL & MOLECULAR BIOLOGY</TD></TR><TR><TD>Subject category:</TD><TD>BIOCHEMISTRY & MOLECULAR BIOLOGY<BR>BIOPHYSICS<BR>CELL BIOLOGY</TD></TR></TABLE>",-17.942142,2.053006,137.870000,11
